Event_Name,Date,Fav_Fighter,Un_Fighter,Fighter_ID_Fav,Fighter_ID_Un,Result_Fav,Result_Un,Round,Round_Format,Weight_Class,Time,Method,Height_Fav,Reach_Fav,Stance_Fav,Height_Un,Reach_Un,Stance_Un,Age_At_Fight_Fav_Days,Age_At_Fight_Un_Days,Age_At_Fight_Fav_Years,Age_At_Fight_Un_Years,Age_Diff_Years,Age_Diff_Days,Avg_Odds_Fav,Avg_Odds_Un,Med_Odds_Fav,Med_Odds_Un,Impld_Prob_Avg_Fav,Impld_Prob_Avg_Un,Impld_Prob_Med_Fav,Impld_Prob_Med_Un,USodds_Fav_1,USodds_Un_1,USodds_Fav_2,USodds_Un_2,USodds_Fav_3,USodds_Un_3,USodds_Fav_4,USodds_Un_4,USodds_Fav_5,USodds_Un_5,Decodds_Fav_1,Decodds_Un_1,Decodds_Fav_2,Decodds_Un_2,Decodds_Fav_3,Decodds_Un_3,Decodds_Fav_4,Decodds_Un_4,Decodds_Fav_5,Decodds_Un_5,KD_Fav,KD_Un,Pass_Fav,Pass_Un,Rev_Fav,Rev_Un,Sig_Str_Fav,Sig_Str_Un,Sig_Str_Body_Fav,Sig_Str_Body_Un,Sig_Str_Clinch_Fav,Sig_Str_Clinch_Un,Sig_Str_Distance_Fav,Sig_Str_Distance_Un,Sig_Str_Ground_Fav,Sig_Str_Ground_Un,Sig_Str_Head_Fav,Sig_Str_Head_Un,Sig_Str_Leg_Fav,Sig_Str_Leg_Un,Sig_Str_Pct_Fav,Sig_Str_Pct_Un,Sub_Att_Fav,Sub_Att_Un,TD_Fav,TD_Un,TD_Pct_Fav,TD_Pct_Un,Total_Str_Fav,Total_Str_Un,Nickname_Fav,Nickname_Un,DOB_Fav,DOB_Un,Betting_ID,Event_ID,Fight_ID,Details
UFC Fight Night: Rodriguez vs. Penn,1/15/2017,Joachim Christensen,Bojan Mihajlovic,http://ufcstats.com/fighter-details/2d447cc91bdaa545,http://ufcstats.com/fighter-details/d6285cba1d1052e0,W,L,3,3 Rnd (5-5-5),Light Heavyweight Bout,2:05,KO/TKO,"6' 3""","76.0""",Orthodox,"5' 11""","73.0""",Orthodox,13949,13440,38.21643836,36.82191781,1.394520548,509,1.411257079,2.914,1.416666667,2.9,70.85881196,34.31708991,70.58823529,34.48275862,-222,187,-240,175,-275,200,-235,205,-250,190,1.45045045,2.87,1.416666667,2.75,1.363636364,3,1.425531915,3.05,1.4,2.9,1,0,0,0,0,0,41 of 95,22 of 54,15 of 16,8 of 12,15 of 21,5 of 7,20 of 62,17 of 47,6 of 12,0 of 0,24 of 74,6 of 32,2 of 5,8 of 10,43%,40%,0,0,0 of 1,0 of 0,0%,0%,139 of 199,31 of 65,,,11/7/1978,3/30/1980,https://www.bestfightodds.com/events/ufc-fight-night-103-rodriguez-vs-penn-1219,http://www.ufcstats.com/event-details/46effbd1135423c5,http://www.ufcstats.com/fight-details/ae803440d778a12b,
UFC Fight Night: Rodriguez vs. Penn,1/15/2017,Cyril Asker,Dmitrii Smoliakov,http://ufcstats.com/fighter-details/9be6020024133293,http://ufcstats.com/fighter-details/75afb06215a07341,W,L,1,3 Rnd (5-5-5),Heavyweight Bout,2:41,KO/TKO,"6' 0""","74.0""",Orthodox,"6' 2""","74.0""",Switch,11345,12582,31.08219178,34.47123288,-3.389041096,-1237,1.849644269,1.950943856,1.869565217,1.952380952,54.06444995,51.25724131,53.48837209,51.2195122,-115,-105,-125,-105,-115,-115,-110,-102,-125,100,1.869565217,1.952380952,1.8,1.952380952,1.869565217,1.869565217,1.909090909,1.980392157,1.8,2,0,0,2,0,0,0,19 of 47,5 of 10,0 of 0,3 of 5,0 of 0,0 of 0,2 of 9,5 of 10,17 of 38,0 of 0,19 of 47,2 of 5,0 of 0,0 of 0,40%,50%,0,0,1 of 1,0 of 1,100%,0%,39 of 90,28 of 35,"""Silverback""","""The Lifeguard""",12/24/1985,8/5/1982,https://www.bestfightodds.com/events/ufc-fight-night-103-rodriguez-vs-penn-1219,http://www.ufcstats.com/event-details/46effbd1135423c5,http://www.ufcstats.com/fight-details/c1356395d6b055d7,
UFC 207: Nunes vs. Rousey,12/30/2016,Ronda Rousey,Amanda Nunes,http://ufcstats.com/fighter-details/8bdac25ce0bb874d,http://ufcstats.com/fighter-details/80fa8218c99f9c58,L,W,1,5 Rnd (5-5-5-5-5),UFC Women's Bantamweight Title Bout,0:48,KO/TKO,"5' 7""","68.0""",Orthodox,"5' 8""","69.0""",Orthodox,10925,10441,29.93150685,28.60547945,1.326027397,484,1.574807187,2.426,1.571428571,2.4,63.49983721,41.22011542,63.63636364,41.66666667,-190,165,-175,130,-165,130,-167,148,-175,140,1.526315789,2.65,1.571428571,2.3,1.606060606,2.3,1.598802395,2.48,1.571428571,2.4,0,0,0,0,0,0,7 of 14,27 of 47,1 of 1,3 of 3,0 of 0,0 of 1,7 of 14,27 of 46,0 of 0,0 of 0,6 of 12,23 of 43,0 of 1,1 of 1,50%,57%,0,0,0 of 0,0 of 0,0%,0%,7 of 14,27 of 47,"""Rowdy""","""Lioness""",2/1/1987,5/30/1988,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/0aad210fbaa1db6c,
UFC 207: Nunes vs. Rousey,12/30/2016,Dominick Cruz,Cody Garbrandt,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97,http://ufcstats.com/fighter-details/d8c7c61b176e3994,L,W,5,5 Rnd (5-5-5-5-5),UFC Bantamweight Title Bout,5:00,Decision - Unanimous,"5' 8""","68.0""",Orthodox,"5' 8""","65.0""",Orthodox,11619,9308,31.83287671,25.50136986,6.331506849,2311,1.431337925,2.83,1.425531915,2.75,69.86470369,35.33568905,70.14925373,36.36363636,-235,200,-240,170,-235,175,-223,195,-227,175,1.425531915,3,1.416666667,2.7,1.425531915,2.75,1.448430493,2.95,1.440528634,2.75,0,2,0,0,0,0,88 of 291,68 of 195,9 of 14,11 of 17,0 of 0,2 of 4,88 of 291,66 of 190,0 of 0,0 of 1,58 of 250,47 of 164,21 of 27,10 of 14,30%,34%,0,0,0 of 7,1 of 4,0%,25%,95 of 298,71 of 198,"""The Dominator""","""No Love""",3/9/1985,7/7/1991,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/25e6b11e1cf45b83,Jeff Mullen46 - 48.
UFC 207: Nunes vs. Rousey,12/30/2016,TJ Dillashaw,John Lineker,http://ufcstats.com/fighter-details/c849740a3ff51931,http://ufcstats.com/fighter-details/c268b2cfebccf652,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,5:00,Decision - Unanimous,"5' 6""","67.0""",Orthodox,"5' 3""","67.0""",Orthodox,11284,9698,30.91506849,26.56986301,4.345205479,1586,1.456249702,2.76,1.465116279,2.75,68.66954195,36.23188406,68.25396825,36.36363636,-215,185,-240,175,-235,175,-211,185,-200,160,1.465116279,2.85,1.416666667,2.75,1.425531915,2.75,1.473933649,2.85,1.5,2.6,0,0,8,0,0,0,71 of 119,38 of 90,10 of 12,19 of 36,0 of 0,0 of 3,25 of 59,33 of 81,46 of 60,5 of 6,53 of 98,18 of 53,8 of 9,1 of 1,59%,42%,1,0,5 of 6,1 of 2,83%,50%,177 of 249,51 of 107,,"""Hands of Stone""",2/7/1986,6/12/1990,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/7f663d67422c1b24,Dave Hagen30 - 26.
UFC 207: Nunes vs. Rousey,12/30/2016,Dong Hyun Kim,Tarec Saffiedine,http://ufcstats.com/fighter-details/9bcf8603ceb25680,http://ufcstats.com/fighter-details/0749d968e932df53,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Split,"6' 2""","76.0""",Southpaw,"5' 10""","70.0""",Switch,12827,11073,35.14246575,30.3369863,4.805479452,1754,1.690457424,2.19,1.67114094,2.2,59.15558629,45.66210046,59.83935743,45.45454545,-140,120,-150,115,-160,125,-129,115,-149,120,1.714285714,2.2,1.666666667,2.15,1.625,2.25,1.775193798,2.15,1.67114094,2.2,0,0,0,0,0,0,36 of 107,52 of 105,7 of 12,11 of 14,9 of 13,17 of 24,27 of 94,35 of 81,0 of 0,0 of 0,28 of 94,38 of 88,1 of 1,3 of 3,33%,49%,0,0,3 of 8,2 of 6,37%,33%,64 of 138,68 of 122,"""Stun Gun""","""Sponge""",11/17/1981,9/6/1986,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/3d07a533feca7458,Derek Cleary29 - 28.
UFC 207: Nunes vs. Rousey,12/30/2016,Ray Borg,Louis Smolka,http://ufcstats.com/fighter-details/a4de54ea806fb525,http://ufcstats.com/fighter-details/d2bc285ead803db0,W,L,3,3 Rnd (5-5-5),Flyweight Bout,5:00,Decision - Unanimous,"5' 4""","63.0""",Orthodox,"5' 9""","68.0""",Orthodox,8549,9299,23.42191781,25.47671233,-2.054794521,-750,1.751608744,2.082,1.769230769,2.1,57.09037498,48.03073967,56.52173913,47.61904762,-130,110,-145,110,-130,100,-125,111,-137,110,1.769230769,2.1,1.689655172,2.1,1.769230769,2,1.8,2.11,1.729927007,2.1,0,0,12,0,0,0,21 of 38,10 of 43,6 of 8,1 of 7,4 of 5,2 of 3,5 of 18,8 of 40,12 of 15,0 of 0,14 of 29,9 of 36,1 of 1,0 of 0,55%,23%,1,1,4 of 8,0 of 1,50%,0%,33 of 53,20 of 53,"""The Tazmexican Devil""","""Da Last Samurai""",8/4/1993,7/16/1991,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/ab847a4cf397d7d5,Chris Lee26 - 30.
UFC 207: Nunes vs. Rousey,12/30/2016,Neil Magny,Johny Hendricks,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fighter-details/0941df56f6ac954b,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"6' 3""","80.0""",Orthodox,"5' 9""","69.0""",Southpaw,10742,12163,29.43013699,33.32328767,-3.893150685,-1421,1.488644239,2.654,1.5,2.67,67.17521713,37.67897513,66.66666667,37.45318352,-205,175,-200,150,-250,185,-190,167,-189,150,1.487804878,2.75,1.5,2.5,1.4,2.85,1.526315789,2.67,1.529100529,2.5,0,0,0,3,0,0,50 of 91,18 of 36,16 of 23,1 of 1,1 of 1,1 of 5,31 of 68,9 of 20,18 of 22,8 of 11,27 of 59,10 of 28,7 of 9,7 of 7,54%,50%,2,0,1 of 1,6 of 7,100%,85%,96 of 139,52 of 76,,"""Bigg Rigg""",8/3/1987,9/12/1983,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/abf0f8234f6be37e,Derek Cleary28 - 29.
UFC 207: Nunes vs. Rousey,12/30/2016,Antonio Carlos Junior,Marvin Vettori,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,http://ufcstats.com/fighter-details/7acbb0972e75281a,W,L,3,3 Rnd (5-5-5),Middleweight Bout,5:00,Decision - Unanimous,"6' 2""","79.0""",Orthodox,"6' 0""","74.0""",Southpaw,9786,8502,26.8109589,23.29315068,3.517808219,1284,1.800980396,2.018495992,1.8,2,55.52531288,49.54183728,55.55555556,50,-120,100,-135,105,-125,-105,-111,-101,-137,110,1.833333333,2,1.740740741,2.05,1.8,1.952380952,1.900900901,1.99009901,1.729927007,2.1,0,0,1,1,0,0,28 of 75,29 of 70,4 of 8,4 of 5,6 of 9,2 of 3,18 of 58,11 of 46,4 of 8,16 of 21,12 of 54,21 of 61,12 of 13,4 of 4,37%,41%,0,1,4 of 13,1 of 1,30%,100%,44 of 94,99 of 144,"""Cara de Sapato""","""The Italian Dream""",3/16/1990,9/20/1993,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/78736e322574e500,Sal D'amato29 - 28.
UFC 207: Nunes vs. Rousey,12/30/2016,Alex Garcia,Mike Pyle,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,http://ufcstats.com/fighter-details/f5990c11974d8e9c,W,L,1,3 Rnd (5-5-5),Welterweight Bout,3:34,KO/TKO,"5' 9""","72.0""",Orthodox,"6' 0""","74.0""",Orthodox,10762,15079,29.48493151,41.31232877,-11.82739726,-4317,1.514299909,2.584,1.515463918,2.6,66.03711683,38.6996904,65.98639456,38.46153846,-194,169,-185,140,-210,160,-196,173,-189,150,1.515463918,2.69,1.540540541,2.4,1.476190476,2.6,1.510204082,2.73,1.529100529,2.5,1,0,2,0,0,0,14 of 29,5 of 24,1 of 2,2 of 2,1 of 1,0 of 1,12 of 26,5 of 23,1 of 2,0 of 0,13 of 27,2 of 21,0 of 0,1 of 1,48%,20%,0,0,1 of 2,0 of 0,50%,0%,19 of 34,6 of 25,"""The Dominican Nightmare""","""Quicksand""",7/14/1987,9/18/1975,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/31acf87e89a4a401,
UFC 207: Nunes vs. Rousey,12/30/2016,Brandon Thatch,Niko Price,http://ufcstats.com/fighter-details/638cfec7ec559d6e,http://ufcstats.com/fighter-details/d8da10db80131bec,L,W,1,3 Rnd (5-5-5),Welterweight Bout,4:30,Submission,"6' 2""","74.0""",Switch,"6' 0""","76.0""",Orthodox,11495,9954,31.49315068,27.27123288,4.221917808,1541,1.647469217,2.28,1.657894737,2.3,60.69916148,43.85964912,60.31746032,43.47826087,-150,130,-160,125,-150,120,-152,135,-161,130,1.666666667,2.3,1.625,2.25,1.666666667,2.2,1.657894737,2.35,1.621118012,2.3,0,0,0,2,0,0,8 of 14,6 of 16,0 of 0,1 of 1,3 of 3,1 of 1,5 of 11,4 of 12,0 of 0,1 of 3,4 of 9,3 of 12,4 of 5,2 of 3,57%,37%,2,2,0 of 0,1 of 4,0%,25%,9 of 15,18 of 30,"""Rukus""","""The Hybrid""",7/11/1985,9/29/1989,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/d8c7497043e7e5bd,
UFC 207: Nunes vs. Rousey,12/30/2016,Alex Oliveira,Tim Means,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,http://ufcstats.com/fighter-details/4b47e71384a9522f,NC,NC,1,3 Rnd (5-5-5),Welterweight Bout,3:33,Could Not Continue,"5' 11""","76.0""",Orthodox,"6' 2""","75.0""",Orthodox,10540,12002,28.87671233,32.88219178,-4.005479452,-1462,1.666049805,2.234,1.67114094,2.2,60.02221523,44.76275739,59.83935743,45.45454545,-147,127,-150,115,-175,135,-135,120,-149,120,1.680272109,2.27,1.666666667,2.15,1.571428571,2.35,1.740740741,2.2,1.67114094,2.2,1,0,1,2,0,0,6 of 10,17 of 23,3 of 3,6 of 8,1 of 1,6 of 7,5 of 9,6 of 9,0 of 0,5 of 7,3 of 7,9 of 13,0 of 0,2 of 2,60%,73%,0,0,1 of 4,1 of 1,25%,100%,9 of 13,24 of 31,"""Cowboy""","""The Dirty Bird""",2/21/1988,2/20/1984,https://www.bestfightodds.com/events/ufc-207-nunes-vs-rousey-1210,http://www.ufcstats.com/event-details/4b2390cfaceb91d8,http://www.ufcstats.com/fight-details/9d4b2767f6630fc9,
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Michelle Waterson,Paige Vanzant,http://ufcstats.com/fighter-details/eb04b9d31e938edb,http://ufcstats.com/fighter-details/4d5197f331c47290,W,L,1,5 Rnd (5-5-5-5-5),Women's Strawweight Bout,3:21,Submission,"5' 3""","62.0""",Orthodox,"5' 4""","65.0""",Orthodox,11303,8302,30.96712329,22.74520548,8.221917808,3001,1.822667204,1.986125874,1.833333333,2,54.86465097,50.3492761,54.54545455,50,-116,-104,-135,105,-120,-110,-114,101,-125,100,1.862068966,1.961538462,1.740740741,2.05,1.833333333,1.909090909,1.877192982,2.01,1.8,2,0,0,1,0,0,0,12 of 17,5 of 12,3 of 4,2 of 3,2 of 2,1 of 1,10 of 15,4 of 11,0 of 0,0 of 0,6 of 9,1 of 6,3 of 4,2 of 3,70%,41%,2,0,1 of 1,0 of 1,100%,0%,13 of 18,9 of 16,"""The Karate Hottie""","""12 Gauge""",1/6/1986,3/26/1994,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/5840527835a8ffb2,
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Mickey Gall,Sage Northcutt,http://ufcstats.com/fighter-details/9e50097a89442158,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,W,L,2,3 Rnd (5-5-5),Welterweight Bout,1:40,Submission,"6' 2""","74.0""",Switch,"6' 0""","71.0""",Orthodox,9096,7596,24.92054795,20.8109589,4.109589041,1500,1.622088154,2.332,1.625,2.25,61.64893058,42.88164666,61.53846154,44.44444444,-161,141,-160,125,-160,125,-176,155,-149,120,1.621118012,2.41,1.625,2.25,1.625,2.25,1.568181818,2.55,1.67114094,2.2,1,1,4,1,0,0,9 of 18,13 of 23,0 of 1,4 of 4,1 of 1,3 of 3,5 of 9,7 of 16,3 of 8,3 of 4,8 of 15,6 of 16,1 of 2,3 of 3,50%,56%,3,0,2 of 2,0 of 1,100%,0%,29 of 40,22 of 32,,"""Super""",1/22/1992,3/1/1996,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/23bc29f1b6baacad,
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Urijah Faber,Brad Pickett,http://ufcstats.com/fighter-details/78114b7199cef90c,http://ufcstats.com/fighter-details/c945adc22c2bfe8f,W,L,3,3 Rnd (5-5-5),Bantamweight Bout,5:00,Decision - Unanimous,"5' 6""","67.0""",Orthodox,"5' 6""","68.0""",Orthodox,13732,13964,37.62191781,38.25753425,-0.635616438,-232,1.288176644,3.7,1.285714286,3.75,77.62910503,27.02702703,77.77777778,26.66666667,-360,295,-350,245,-390,275,-302,260,-345,275,1.277777778,3.95,1.285714286,3.45,1.256410256,3.75,1.331125828,3.6,1.289855072,3.75,1,0,4,0,0,1,70 of 126,18 of 65,5 of 7,1 of 4,2 of 4,0 of 1,29 of 75,17 of 63,39 of 47,1 of 1,61 of 114,8 of 42,4 of 5,9 of 19,55%,27%,1,0,5 of 10,1 of 1,50%,100%,89 of 151,20 of 67,"""The California Kid""","""One Punch""",5/14/1979,9/24/1978,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/2cdf841a057d9039,Marcos Rosales30 - 26.
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Mike Perry,Alan Jouban,http://ufcstats.com/fighter-details/f2b6fdb20675b11c,http://ufcstats.com/fighter-details/cf65d56b0755ed3b,L,W,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"5' 10""","71.0""",Orthodox,"6' 0""","73.0""",Southpaw,9225,12806,25.2739726,35.08493151,-9.810958904,-3581,1.709462621,2.164,1.709219858,2.15,58.49791553,46.21072089,58.50622407,46.51162791,-142,122,-140,110,-145,115,-141,125,-137,110,1.704225352,2.22,1.714285714,2.1,1.689655172,2.15,1.709219858,2.25,1.729927007,2.1,0,1,0,0,0,0,37 of 90,69 of 133,5 of 10,16 of 34,2 of 5,1 of 1,35 of 85,66 of 129,0 of 0,2 of 3,22 of 70,24 of 69,10 of 10,29 of 30,41%,51%,0,0,0 of 0,2 of 5,0%,40%,37 of 90,69 of 133,"""Platinum""","""Brahma""",9/15/1991,11/25/1981,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/473b9b56cdaedba3,Wade Vierra30 - 27.
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Henrique da Silva,Paul Craig,http://ufcstats.com/fighter-details/b0bd0c5425668b8f,http://ufcstats.com/fighter-details/eabf206b162b3b83,L,W,2,3 Rnd (5-5-5),Light Heavyweight Bout,1:59,Submission,"6' 3""","76.0""",Orthodox,"6' 3""","76.0""",Orthodox,9969,10613,27.31232877,29.07671233,-1.764383562,-644,1.430617804,2.854,1.434782609,2.8,69.89987103,35.0385424,69.6969697,35.71428571,-240,205,-230,170,-240,180,-225,197,-227,175,1.416666667,3.05,1.434782609,2.7,1.416666667,2.8,1.444444444,2.97,1.440528634,2.75,0,0,0,3,0,0,16 of 24,31 of 49,7 of 7,9 of 11,10 of 10,12 of 16,6 of 14,14 of 27,0 of 0,5 of 6,7 of 13,21 of 37,2 of 4,1 of 1,66%,63%,0,3,1 of 3,1 of 2,33%,50%,23 of 33,57 of 75,"""Frankenstein""","""Bearjew""",9/1/1989,11/27/1987,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/01f396a7372dc8ff,
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Cole Miller,Mizuto Hirota,http://ufcstats.com/fighter-details/282fa667ff9c51ed,http://ufcstats.com/fighter-details/35faad160d346839,L,W,3,3 Rnd (5-5-5),Featherweight Bout,5:00,Decision - Unanimous,"6' 1""","74.0""",Orthodox,"5' 7""","67.0""",Orthodox,11923,13010,32.66575342,35.64383562,-2.978082192,-1087,1.897939018,1.9043367,1.909090909,1.909090909,52.68873187,52.51172231,52.38095238,52.38095238,-112,-108,-110,-120,-110,-120,-115,102,-110,-110,1.892857143,1.925925926,1.909090909,1.833333333,1.909090909,1.833333333,1.869565217,2.02,1.909090909,1.909090909,0,0,0,6,1,0,21 of 60,57 of 114,5 of 9,7 of 11,0 of 0,1 of 1,20 of 59,26 of 60,1 of 1,30 of 53,11 of 44,43 of 95,5 of 7,7 of 8,35%,50%,0,0,0 of 0,6 of 7,0%,85%,22 of 61,165 of 242,"""Magrinho""","""Pugnus""",4/26/1984,5/5/1981,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/4b35edc671de861f,Brandon Saucedo27 - 30.
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Colby Covington,Bryan Barberena,http://ufcstats.com/fighter-details/dc9572dd6ec74859,http://ufcstats.com/fighter-details/a331233f597090a5,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"5' 11""","72.0""",Orthodox,"6' 0""","72.0""",Southpaw,10526,10090,28.83835616,27.64383562,1.194520548,436,1.277652895,3.77,1.277777778,3.7,78.2685191,26.52519894,78.26086957,27.02702703,-315,265,-360,250,-385,270,-353,300,-400,300,1.317460317,3.65,1.277777778,3.5,1.25974026,3.7,1.283286119,4,1.25,4,0,0,3,0,0,0,76 of 141,41 of 111,12 of 16,2 of 3,10 of 11,5 of 9,59 of 123,34 of 100,7 of 7,2 of 2,56 of 117,29 of 98,8 of 8,10 of 10,53%,36%,0,0,12 of 17,0 of 0,70%,0%,96 of 167,100 of 172,"""Chaos""","""Bam Bam""",2/22/1988,5/3/1989,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/677588ea237aa5c0,Derek Cleary27 - 30.
UFC Fight Night: VanZant vs. Waterson,12/17/2016,James Moontasri,Alex Morono,http://ufcstats.com/fighter-details/c06a9b48d4132c8e,http://ufcstats.com/fighter-details/cdb96af67d096b1e,L,W,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"5' 10""","71.0""",Switch,"5' 11""","72.0""",Orthodox,10478,9620,28.70684932,26.35616438,2.350684932,858,1.776809117,2.051818182,1.769230769,2,56.28066575,48.73726185,56.52173913,50,-135,115,-130,100,-120,-110,-135,120,-125,100,1.740740741,2.15,1.769230769,2,1.833333333,1.909090909,1.740740741,2.2,1.8,2,0,0,0,0,0,0,46 of 95,111 of 186,24 of 37,8 of 11,1 of 3,19 of 27,45 of 92,92 of 159,0 of 0,0 of 0,14 of 50,85 of 154,8 of 8,18 of 21,48%,59%,0,0,0 of 0,0 of 3,0%,0%,48 of 97,112 of 187,"""Moon Walker""","""The Great White""",4/10/1988,8/16/1990,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/30f6cf4253b13b76,Derek Cleary28 - 29.
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Josh Emmett,Scott Holtzman,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,http://ufcstats.com/fighter-details/df1eb4354d18a906,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 6""","70.0""",Orthodox,"5' 9""","69.0""",Orthodox,11611,12132,31.8109589,33.23835616,-1.42739726,-521,1.536547081,2.526,1.526315789,2.5,65.0809866,39.58828187,65.51724138,40,-185,160,-190,145,-190,150,-193,170,-175,138,1.540540541,2.6,1.526315789,2.45,1.526315789,2.5,1.518134715,2.7,1.571428571,2.38,0,0,2,1,0,0,87 of 160,65 of 179,26 of 30,16 of 30,35 of 44,24 of 42,47 of 109,38 of 132,5 of 7,3 of 5,50 of 119,48 of 148,11 of 11,1 of 1,54%,36%,1,0,8 of 12,3 of 4,66%,75%,99 of 175,96 of 215,,"""Hot Sauce""",3/4/1985,9/30/1983,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/7979888b1fb5eb39,Brandon Saucedo29 - 28.
UFC Fight Night: VanZant vs. Waterson,12/17/2016,Irene Aldana,Leslie Smith,http://ufcstats.com/fighter-details/578ef12674df1e6a,http://ufcstats.com/fighter-details/76984112f697631f,L,W,3,3 Rnd (5-5-5),Women's Bantamweight Bout,5:00,Decision - Unanimous,"5' 9""","68.0""",Orthodox,"5' 9""","66.0""",Orthodox,10493,12541,28.74794521,34.35890411,-5.610958904,-2048,1.326463927,3.39,1.333333333,3.4,75.3884052,29.49852507,75,29.41176471,-280,240,-300,215,-365,255,-296,255,-303,230,1.357142857,3.4,1.333333333,3.15,1.273972603,3.55,1.337837838,3.55,1.330033003,3.3,0,1,0,0,0,0,108 of 256,169 of 401,9 of 11,24 of 42,13 of 19,13 of 25,94 of 234,150 of 361,1 of 3,6 of 15,84 of 225,126 of 335,15 of 20,19 of 24,42%,42%,0,0,1 of 1,0 of 0,100%,0%,108 of 256,172 of 404,,"""The Peacemaker""",3/26/1988,8/17/1982,https://www.bestfightodds.com/events/ufc-on-fox-22-vanzant-vs-waterson-1207,http://www.ufcstats.com/event-details/32541eb5d12668b4,http://www.ufcstats.com/fight-details/d77ace7aadb2383e,Brandon Saucedo30 - 27.
