Event_Name,Fav_Fighter,Un_Fighter,Fighter_ID_Fav,Fighter_ID_Un,Result_Fav,Result_Un,Round,Round_Format,Weight_Class,Time,Method,Height_Fav,Reach_Fav,Stance_Fav,Height_Un,Reach_Un,Stance_Un,Avg_Odds_Fav,Avg_Odds_Un,Med_Odds_Fav,Med_Odds_Un,Impld_Prob_Avg_Fav,Impld_Prob_Avg_Un,Impld_Prob_Med_Fav,Impld_Prob_Med_Un,USodds_Fav_1,USodds_Un_1,USodds_Fav_2,USodds_Un_2,USodds_Fav_3,USodds_Un_3,USodds_Fav_4,USodds_Un_4,USodds_Fav_5,USodds_Un_5,Decodds_Fav_1,Decodds_Un_1,Decodds_Fav_2,Decodds_Un_2,Decodds_Fav_3,Decodds_Un_3,Decodds_Fav_4,Decodds_Un_4,Decodds_Fav_5,Decodds_Un_5,KD_Fav,KD_Un,Pass_Fav,Pass_Un,Rev_Fav,Rev_Un,Sig_Str_Fav_Att,Sig_Str_Fav_Com,Sig_Str_Fav_Pct,Sig_Str_Un_Att,Sig_Str_Un_Com,Sig_Str_Un_Pct,Sig_Str_Body_Fav_Att,Sig_Str_Body_Fav_Com,Sig_Str_Body_Fav_Pct,Sig_Str_Body_Un_Att,Sig_Str_Body_Un_Com,Sig_Str_Body_Un_Pct,Sig_Str_Clinch_Fav_Att,Sig_Str_Clinch_Fav_Com,Sig_Str_Clinch_Fav_Pct,Sig_Str_Clinch_Un_Att,Sig_Str_Clinch_Un_Com,Sig_Str_Clinch_Un_Pct,Sig_Str_Distance_Fav_Att,Sig_Str_Distance_Fav_Com,Sig_Str_Distance_Fav_Pct,Sig_Str_Distance_Un_Att,Sig_Str_Distance_Un_Com,Sig_Str_Distance_Un_Pct,Sig_Str_Ground_Fav_Att,Sig_Str_Ground_Fav_Com,Sig_Str_Ground_Fav_Pct,Sig_Str_Ground_Un_Att,Sig_Str_Ground_Un_Com,Sig_Str_Ground_Un_Pct,Sig_Str_Head_Fav_Att,Sig_Str_Head_Fav_Com,Sig_Str_Head_Fav_Pct,Sig_Str_Head_Un_Att,Sig_Str_Head_Un_Com,Sig_Str_Head_Un_Pct,Sig_Str_Leg_Fav_Att,Sig_Str_Leg_Fav_Com,Sig_Str_Leg_Fav_Pct,Sig_Str_Leg_Un_Att,Sig_Str_Leg_Un_Com,Sig_Str_Leg_Un_Pct,Sub_Att_Fav,Sub_Att_Un,TD_Fav_Att,TD_Fav_Com,TD_Fav_Pct,TD_Un_Att,TD_Un_Com,TD_Un_Pct,Total_Str_Fav_Att,Total_Str_Fav_Com,Total_Str_Un_Att,Total_Str_Un_Com,Nickname_Fav,Nickname_Un,Betting_ID,Event_ID,Fight_ID,Details
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,Spencer Fisher,Jeremy Stephens,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,http://ufcstats.com/fighter-details/18968f97ad34f15c,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 7""","70.0""",Southpaw,"5' 9""","71.0""",Orthodox,1.545001392,2.496,1.555555556,2.5,64.72486076,40.06410256,64.28571429,40,-189,137,-171,161,-200,160,-180,150,-180,140,1.529100529,2.37,1.584795322,2.61,1.5,2.6,1.555555556,2.5,1.555555556,2.4,0,0,0,9,0,0,23,55,0.418181818,56,104,0.538461538,6,9,0.666666667,15,19,0.789473684,8,9,0.888888889,14,20,0.7,9,35,0.257142857,23,42,0.547619048,6,11,0.545454545,19,42,0.452380952,15,43,0.348837209,32,75,0.426666667,2,3,0.666666667,9,10,0.9,3,0,2,4,0.5,1,5,0.2,63,97,132,201,"""The King""","""Lil' Heathen""",https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/7ddaf46a81b7e616,Marcos Rosales29 - 28.
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,Drew McFedries,Marvin Eastman,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,http://ufcstats.com/fighter-details/05866d8c3a321856,W,L,1,3 Rnd (5-5-5),Middleweight Bout,1:08,KO/TKO,"6' 0""","72.0""",Southpaw,"5' 9""","73.0""",Orthodox,1.684621423,2.18,1.689655172,2.15,59.36051784,45.87155963,59.18367347,46.51162791,-152,110,-135,125,-145,115,-155,125,-145,115,1.657894737,2.1,1.740740741,2.25,1.689655172,2.15,1.64516129,2.25,1.689655172,2.15,1,0,0,0,0,0,19,32,0.59375,3,6,0.5,3,3,1,0,0,0,15,23,0.652173913,3,5,0.6,3,8,0.375,0,1,0,1,1,1,0,0,0,15,27,0.555555556,3,6,0.5,1,2,0.5,0,0,0,0,0,1,1,1,1,3,0.333333333,22,35,7,10,"""The Massacre""","""The Beastman""",https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/98a1121ffbc47657,
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,Joshua Burkman,Dustin Hazelett,http://ufcstats.com/fighter-details/6da99156486ed6c2,http://ufcstats.com/fighter-details/a149d6bc670cdb60,L,W,2,3 Rnd (5-5-5),Welterweight Bout,4:46,Submission,"5' 10""","72.0""",Orthodox,"6' 1""","76.0""",Orthodox,1.511612364,2.58,1.5,2.5,66.15452636,38.75968992,66.66666667,40,-200,150,-200,180,-180,150,-190,150,-210,160,1.5,2.5,1.5,2.8,1.555555556,2.5,1.526315789,2.5,1.476190476,2.6,0,0,1,0,0,1,34,60,0.566666667,13,43,0.302325581,7,11,0.636363636,4,7,0.571428571,6,8,0.75,2,4,0.5,19,40,0.475,11,39,0.282051282,9,12,0.75,0,0,0,20,39,0.512820513,9,36,0.25,7,10,0.7,0,0,0,0,3,1,1,1,1,1,1,44,70,15,45,"""The People's Warrior""","""McLovin""",https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/688c8b695e521ce8,
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,Dean Lister,Jeremy Horn,http://ufcstats.com/fighter-details/68c6cd5287b473a7,http://ufcstats.com/fighter-details/8d26912cd2aeb366,W,L,1,3 Rnd (5-5-5),Middleweight Bout,3:52,Submission,"6' 1""","75.0""",Orthodox,"6' 1""","74.0""",Orthodox,1.787163483,1.983221289,1.8,1.980392157,55.95459002,50.42301662,55.55555556,50.4950495,-120,-120,-118,-102,-140,110,-125,-105,-135,105,1.833333333,1.833333333,1.847457627,1.980392157,1.714285714,2.1,1.8,1.952380952,1.740740741,2.05,0,0,0,1,0,0,6,22,0.272727273,2,28,0.071428571,0,0,0,0,0,0,0,2,0,0,0,0,5,18,0.277777778,2,28,0.071428571,1,2,0.5,0,0,0,5,21,0.238095238,2,27,0.074074074,1,1,1,0,1,0,1,0,1,4,0.25,0,0,0,9,25,15,41,"""The Boogeyman""","""Gumby""",https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/5288ef3edf1eda6e,
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,CB Dollaway,Amir Sadollah,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,http://ufcstats.com/fighter-details/2650e2f846a30f64,L,W,1,3 Rnd (5-5-5),Ultimate Fighter 7 Middleweight Tournament Title Bout,3:02,Submission,"6' 2""","76.0""",Orthodox,"5' 10""","74.0""",Orthodox,1.56499467,2.47,1.606060606,2.55,63.89798121,40.48582996,62.26415094,39.21568627,-164,120,-165,155,-210,170,-205,165,-155,125,1.609756098,2.2,1.606060606,2.55,1.476190476,2.7,1.487804878,2.65,1.64516129,2.25,0,0,1,0,0,0,6,16,0.375,2,5,0.4,0,1,0,2,3,0.666666667,0,0,0,0,0,0,2,4,0.5,2,5,0.4,4,12,0.333333333,0,0,0,4,13,0.307692308,0,2,0,2,2,1,0,0,0,0,2,1,1,1,0,0,0,11,22,5,8,"""The Doberman""",,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/0064bbc554d85421,
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,Matthew Riddle,Dante Rivera,http://ufcstats.com/fighter-details/d023ae89a2a4a41e,http://ufcstats.com/fighter-details/288aaa8f82040e02,W,L,3,3 Rnd (5-5-5),Middleweight Bout,5:00,Decision - Unanimous,"6' 1""","74.0""",Southpaw,"6' 1""",,Southpaw,1.397840055,3.012,1.4,3.11,71.538943,33.20053121,71.42857143,32.15434084,-250,175,-231,211,-285,225,-285,225,-220,170,1.4,2.75,1.432900433,3.11,1.350877193,3.25,1.350877193,3.25,1.454545455,2.7,0,0,0,4,0,0,34,64,0.53125,60,80,0.75,19,34,0.558823529,26,34,0.764705882,24,43,0.558139535,42,51,0.823529412,9,18,0.5,1,10,0.1,1,3,0.333333333,17,19,0.894736842,11,26,0.423076923,15,25,0.6,4,4,1,19,21,0.904761905,0,2,0,5,0,5,6,0.833333333,64,95,129,151,"""Deep Waters""",,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/61d89b0cb175430c,Cecil Peoples29 - 28.
The Ultimate Fighter Finale: Team Rampage vs Team Forrest,Matt Arroyo,Matt Brown,http://ufcstats.com/fighter-details/de62052b2ede65ba,http://ufcstats.com/fighter-details/31123249b0bbf52e,L,W,2,3 Rnd (5-5-5),Welterweight Bout,3:40,KO/TKO,"5' 10""","72.0""",Orthodox,"6' 0""","75.0""",Orthodox,1.553540739,2.472,1.571428571,2.56,64.36908766,40.45307443,63.63636364,39.0625,-175,125,-166,156,-200,160,-205,165,-165,130,1.571428571,2.25,1.602409639,2.56,1.5,2.6,1.487804878,2.65,1.606060606,2.3,0,0,0,0,0,0,26,64,0.40625,32,65,0.492307692,3,5,0.6,9,13,0.692307692,9,19,0.473684211,9,12,0.75,14,41,0.341463415,12,28,0.428571429,3,4,0.75,11,25,0.44,18,53,0.339622642,22,51,0.431372549,5,6,0.833333333,1,1,1,0,1,2,6,0.333333333,0,0,0,34,76,53,95,"""No Regard""","""The Immortal""",https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-7-finale-70,http://www.ufcstats.com/event-details/2299605af59fd309,http://www.ufcstats.com/fight-details/6aee27cc2610b56a,
UFC 85: Bedlam,Brandon Vera,Fabricio Werdum,http://ufcstats.com/fighter-details/fa315e6c77eee106,http://ufcstats.com/fighter-details/492b202d2064e7a9,L,W,1,3 Rnd (5-5-5),Heavyweight Bout,4:40,KO/TKO,"6' 3""","76.0""",Orthodox,"6' 4""","77.0""",Orthodox,1.533711412,2.514,1.540540541,2.5,65.20131443,39.77724741,64.9122807,40,-189,137,-185,175,-180,150,-180,140,-205,155,1.529100529,2.37,1.540540541,2.75,1.555555556,2.5,1.555555556,2.4,1.487804878,2.55,0,0,0,3,0,0,15,22,0.681818182,15,36,0.416666667,5,5,1,2,3,0.666666667,10,12,0.833333333,5,7,0.714285714,3,8,0.375,2,11,0.181818182,2,2,1,8,18,0.444444444,6,12,0.5,10,29,0.344827586,4,5,0.8,3,4,0.75,0,0,0,0,0,2,4,0.5,20,27,23,50,"""The Truth""","""Vai Cavalo""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/0fe3681eb934bdc3,
UFC 85: Bedlam,Nate Marquardt,Thales Leites,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/cfb65863d5099327,L,W,3,3 Rnd (5-5-5),Middleweight Bout,5:00,Decision - Split,"6' 0""","74.0""",Orthodox,"6' 1""","78.0""",Orthodox,1.428782849,2.836,1.416666667,2.86,69.98964193,35.26093089,70.58823529,34.96503497,-227,162,-206,186,-240,190,-260,200,-240,180,1.440528634,2.62,1.485436893,2.86,1.416666667,2.9,1.384615385,3,1.416666667,2.8,0,1,1,4,0,0,35,72,0.486111111,13,45,0.288888889,8,13,0.615384615,1,4,0.25,8,10,0.8,1,3,0.333333333,11,39,0.282051282,8,35,0.228571429,16,23,0.695652174,4,7,0.571428571,23,55,0.418181818,12,41,0.292682927,4,4,1,0,0,0,0,2,5,7,0.714285714,0,1,0,49,88,33,66,"""The Great""",,https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/171007deb1cc56aa,Cecil Peoples28 - 27.
UFC 85: Bedlam,Matt Hughes,Thiago Alves,http://ufcstats.com/fighter-details/621a6c59f88a44fe,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,L,W,2,3 Rnd (5-5-5),Welterweight Bout,1:02,KO/TKO,"5' 9""","73.0""",Switch,"5' 9""","70.0""",Orthodox,1.427426033,2.906,1.416666667,2.9,70.05616942,34.41156228,70.58823529,34.48275862,-227,162,-271,251,-240,190,-260,200,-190,150,1.440528634,2.62,1.36900369,3.51,1.416666667,2.9,1.384615385,3,1.526315789,2.5,0,1,3,1,0,0,9,13,0.692307692,10,16,0.625,0,0,0,2,2,1,0,0,0,2,2,1,0,3,0,3,6,0.5,9,10,0.9,5,8,0.625,2,6,0.333333333,8,14,0.571428571,7,7,1,0,0,0,0,0,1,7,0.142857143,1,1,1,18,22,24,31,,"""Pitbull""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/b3a3341a5db2d484,
UFC 85: Bedlam,Michael Bisping,Jason Day,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://ufcstats.com/fighter-details/a6fd2173d5e2d7f0,W,L,1,3 Rnd (5-5-5),Middleweight Bout,3:42,KO/TKO,"6' 1""","75.0""",Orthodox,"6' 0""","72.0""",Orthodox,1.269847938,3.762,1.27027027,3.75,78.7495865,26.58160553,78.72340426,26.66666667,-400,250,-341,311,-350,275,-400,300,-370,245,1.25,3.5,1.293255132,4.11,1.285714286,3.75,1.25,4,1.27027027,3.45,0,0,0,3,0,0,7,12,0.583333333,25,43,0.581395349,0,1,0,3,3,1,0,0,0,4,5,0.8,7,12,0.583333333,4,13,0.307692308,0,0,0,17,25,0.68,3,7,0.428571429,18,36,0.5,4,4,1,4,4,1,0,0,0,0,0,2,2,1,8,13,40,61,"""The Count""","""Dooms""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/761681c1ab0fdead,
UFC 85: Bedlam,Mike Swick,Marcus Davis,http://ufcstats.com/fighter-details/9fe85152f351e737,http://ufcstats.com/fighter-details/b7d524c77c27389b,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Unanimous,"6' 1""","77.0""",Orthodox,"5' 10""","70.0""",Southpaw,1.839031339,1.926381462,1.833333333,1.909090909,54.37645236,51.91079856,54.54545455,52.38095238,-120,-120,-108,-102,-120,-110,-120,-110,-130,100,1.833333333,1.833333333,1.925925926,1.980392157,1.833333333,1.909090909,1.833333333,1.909090909,1.769230769,2,0,0,0,7,0,0,31,55,0.563636364,32,86,0.372093023,3,4,0.75,13,20,0.65,14,17,0.823529412,9,20,0.45,13,33,0.393939394,6,21,0.285714286,4,5,0.8,17,45,0.377777778,20,41,0.487804878,14,61,0.229508197,8,10,0.8,5,5,1,2,1,3,5,0.6,2,2,1,82,107,71,131,"""Quick""","""The Irish Hand Grenade""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/ff872fa3e9ec32a9,Jeff Mullen29 - 27.
UFC 85: Bedlam,Thiago Tavares,Matt Wiman,http://ufcstats.com/fighter-details/8a59d346dc976a10,http://ufcstats.com/fighter-details/eb29176b03dfa888,L,W,2,3 Rnd (5-5-5),Lightweight Bout,1:57,KO/TKO,"5' 7""","68.0""",Orthodox,"5' 10""","68.0""",Orthodox,1.216384547,4.112,1.212765957,4,82.21084379,24.31906615,82.45614035,25,-455,275,-401,361,-500,300,-500,300,-470,320,1.21978022,3.75,1.249376559,4.61,1.2,4,1.2,4,1.212765957,4.2,0,1,0,0,1,0,13,35,0.371428571,18,34,0.529411765,2,3,0.666666667,6,7,0.857142857,6,9,0.666666667,7,9,0.777777778,4,16,0.25,8,22,0.363636364,3,10,0.3,3,3,1,11,32,0.34375,12,26,0.461538462,0,0,0,0,1,0,3,1,1,3,0.333333333,2,4,0.5,39,77,54,73,,,https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/94f880f25dd011cd,
UFC 85: Bedlam,Martin Kampmann,Jorge Rivera,http://ufcstats.com/fighter-details/8b69839f3555a67b,http://ufcstats.com/fighter-details/cb46dface0e28a2c,W,L,1,3 Rnd (5-5-5),Middleweight Bout,2:44,Submission,"6' 0""","72.0""",Orthodox,"6' 1""","73.0""",Orthodox,1.320877706,3.492,1.350877193,3.25,75.70723581,28.63688431,74.02597403,30.76923077,-357,225,-271,251,-285,225,-260,200,-455,345,1.280112045,3.25,1.36900369,3.51,1.350877193,3.25,1.384615385,3,1.21978022,4.45,0,0,0,2,0,0,2,6,0.333333333,4,9,0.444444444,0,0,0,2,2,1,0,0,0,1,1,1,2,6,0.333333333,1,4,0.25,0,0,0,2,4,0.5,0,4,0,2,7,0.285714286,2,2,1,0,0,0,1,2,0,0,0,1,1,1,3,7,17,24,"""The Hitman""","""El Conquistador""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/4a482ad5b021bb25,
UFC 85: Bedlam,Paul Taylor,Jess Liaudin,http://ufcstats.com/fighter-details/9b74de674c355425,http://ufcstats.com/fighter-details/a8aba6fd8a463043,W,L,3,3 Rnd (5-5-5),Welterweight Bout,5:00,Decision - Split,"6' 0""","72.0""",Orthodox,"5' 9""","72.0""",Orthodox,1.410933532,2.902,1.4,2.9,70.87506087,34.4589938,71.42857143,34.48275862,-250,175,-206,186,-260,200,-260,200,-250,190,1.4,2.75,1.485436893,2.86,1.384615385,3,1.384615385,3,1.4,2.9,0,1,1,1,0,1,35,70,0.5,45,86,0.523255814,6,7,0.857142857,12,12,1,14,20,0.7,22,28,0.785714286,16,43,0.372093023,13,34,0.382352941,5,7,0.714285714,10,24,0.416666667,27,61,0.442622951,24,64,0.375,2,2,1,9,10,0.9,1,0,7,13,0.538461538,1,1,1,57,94,134,180,"""Relentless""","""The Joker""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/96c95cff535291d9,Andy Roberts29 - 28.
UFC 85: Bedlam,Roan Carneiro,Kevin Burns,http://ufcstats.com/fighter-details/1c86754617d9813a,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,L,W,2,3 Rnd (5-5-5),Welterweight Bout,3:50,Submission,"5' 11""","74.0""",Orthodox,"5' 10""","74.0""",Orthodox,1.203408657,4.666666667,1.206185567,4.5,83.09729153,21.42857143,82.90598291,22.22222222,-450,300,-550,450,-485,350,,,,,1.222222222,4,1.181818182,5.5,1.206185567,4.5,,,,,0,0,4,0,0,0,12,30,0.4,8,13,0.615384615,1,1,1,0,1,0,0,0,0,1,1,1,2,7,0.285714286,4,9,0.444444444,10,23,0.434782609,3,3,1,10,28,0.357142857,7,11,0.636363636,1,1,1,1,1,1,0,1,2,6,0.333333333,0,0,0,36,57,55,61,"""Jucao""","""The Fire""",https://www.bestfightodds.com/events/ufc-85-bedlam-46,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86,http://www.ufcstats.com/fight-details/f8f73efa2d4cc566,
UFC 84: Ill Will,BJ Penn,Sean Sherk,http://ufcstats.com/fighter-details/73c7cfa551289285,http://ufcstats.com/fighter-details/029880cdbf5ca089,W,L,3,5 Rnd (5-5-5-5-5),UFC Lightweight Title Bout,5:00,KO/TKO,"5' 9""","70.0""",Orthodox,"5' 6""","67.0""",Orthodox,1.400929586,2.962,1.4,3,71.38117502,33.76097232,71.42857143,33.33333333,-250,175,-221,201,-240,190,-260,200,-285,215,1.4,2.75,1.452488688,3.01,1.416666667,2.9,1.384615385,3,1.350877193,3.15,1,0,0,0,0,0,122,175,0.697142857,46,162,0.283950617,11,11,1,3,3,1,9,10,0.9,5,11,0.454545455,110,162,0.679012346,41,151,0.271523179,3,3,1,0,0,0,109,162,0.672839506,26,142,0.183098592,2,2,1,17,17,1,0,0,0,1,0,0,2,0,130,183,52,169,"""The Prodigy""","""The Muscle Shark""",https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/c9d3ccbfef600989,
UFC 84: Ill Will,Wanderlei Silva,Keith Jardine,http://ufcstats.com/fighter-details/a1f6999fe57236e0,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,W,L,1,3 Rnd (5-5-5),Light Heavyweight Bout,0:36,KO/TKO,"5' 11""","74.0""",Orthodox,"6' 2""","76.0""",Orthodox,1.567090874,2.462,1.571428571,2.5,63.81250867,40.61738424,63.63636364,40,-200,150,-166,156,-180,150,-175,145,-165,130,1.5,2.5,1.602409639,2.56,1.555555556,2.5,1.571428571,2.45,1.606060606,2.3,0,2,0,0,0,0,1,4,0.25,11,18,0.611111111,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,5,10,0.5,0,0,0,6,8,0.75,0,3,0,11,18,0.611111111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,11,18,"""The Axe Murderer""","""The Dean of Mean""",https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/6baa381a75582d98,
UFC 84: Ill Will,Lyoto Machida,Tito Ortiz,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,http://ufcstats.com/fighter-details/2f732dd9210d301f,W,L,3,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,Decision - Unanimous,"6' 1""","74.0""",Southpaw,"6' 3""","74.0""",Orthodox,1.55393211,2.472,1.555555556,2.4,64.35287573,40.45307443,64.28571429,41.66666667,-200,150,-186,166,-170,140,-170,140,-180,140,1.5,2.5,1.537634409,2.66,1.588235294,2.4,1.588235294,2.4,1.555555556,2.4,1,0,1,0,0,0,41,60,0.683333333,16,53,0.301886792,6,7,0.857142857,11,11,1,1,1,1,11,15,0.733333333,34,47,0.723404255,5,38,0.131578947,6,12,0.5,0,0,0,18,34,0.529411765,2,35,0.057142857,17,19,0.894736842,3,7,0.428571429,0,2,1,1,1,0,7,0,67,87,39,76,"""The Dragon""","""The People's Champ""",https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/bd5edc0bfa0db8c8,Doug Crosby30 - 27.
UFC 84: Ill Will,Wilson Gouveia,Goran Reljic,http://ufcstats.com/fighter-details/af5b208e97f5d382,http://ufcstats.com/fighter-details/132f860d02953f4c,L,W,2,3 Rnd (5-5-5),Light Heavyweight Bout,3:15,KO/TKO,"6' 1""","76.0""",Orthodox,"6' 3""","81.0""",Southpaw,1.637257366,2.268,1.64516129,2.25,61.07775238,44.09171076,60.78431373,44.44444444,-175,125,-154,144,-140,110,-155,125,-165,130,1.571428571,2.25,1.649350649,2.44,1.714285714,2.1,1.64516129,2.25,1.606060606,2.3,1,1,0,0,0,0,33,73,0.452054795,33,63,0.523809524,4,4,1,5,9,0.555555556,9,11,0.818181818,0,0,0,17,43,0.395348837,22,44,0.5,7,19,0.368421053,11,19,0.578947368,22,59,0.372881356,27,53,0.509433962,7,10,0.7,1,1,1,0,0,0,0,0,0,0,0,38,78,39,74,,,https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/c5bef3da17e595ee,
UFC 84: Ill Will,Thiago Silva,Antonio Mendes,http://ufcstats.com/fighter-details/2924886ee9c4c527,http://ufcstats.com/fighter-details/3795fca327cbcf23,W,L,1,3 Rnd (5-5-5),Light Heavyweight Bout,2:24,KO/TKO,"6' 2""","74.0""",Orthodox,"6' 3""","77.0""",Southpaw,1.132509149,5.942,1.125,6,88.29950738,16.82935039,88.88888889,16.66666667,-1000,500,-621,561,-800,500,-800,500,-660,410,1.1,6,1.161030596,6.61,1.125,6,1.125,6,1.151515152,5.1,1,0,0,2,0,0,5,12,0.416666667,19,23,0.826086957,4,4,1,5,5,1,3,5,0.6,3,3,1,2,6,0.333333333,1,2,0.5,0,1,0,15,18,0.833333333,1,8,0.125,14,18,0.777777778,0,0,0,0,0,0,0,1,1,2,0.5,0,0,0,8,15,20,24,,"""Samurai""",https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/e57d1260201e5101,
UFC 84: Ill Will,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,http://ufcstats.com/fighter-details/d1152823307d7e7c,http://ufcstats.com/fighter-details/b034747dc1d15491,W,L,1,3 Rnd (5-5-5),Light Heavyweight Bout,5:00,KO/TKO,"5' 10""","78.0""",Orthodox,"5' 11""","70.0""",Orthodox,1.397125652,2.972,1.4,2.95,71.57552357,33.6473755,71.42857143,33.89830508,-250,175,-241,221,-270,210,-255,195,-245,185,1.4,2.75,1.414937759,3.21,1.37037037,3.1,1.392156863,2.95,1.408163265,2.85,0,1,0,0,0,0,6,23,0.260869565,26,46,0.565217391,5,5,1,6,6,1,0,0,0,4,4,1,6,23,0.260869565,20,40,0.5,0,0,0,2,2,1,1,18,0.055555556,7,27,0.259259259,0,0,0,13,13,1,0,0,0,0,0,0,0,0,6,23,29,49,"""The African Assassin""","""Kaz""",https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/004b9368337d3cd6,
UFC 84: Ill Will,Rich Clementi,Terry Etim,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,http://ufcstats.com/fighter-details/33011768c3c4dc9a,W,L,3,3 Rnd (5-5-5),Lightweight Bout,5:00,Decision - Unanimous,"5' 9""","72.0""",Southpaw,"6' 1""","73.0""",Orthodox,1.412996283,2.916,1.416666667,2.9,70.7715945,34.29355281,70.58823529,34.48275862,-227,162,-246,226,-240,190,-260,200,-240,180,1.440528634,2.62,1.406504065,3.26,1.416666667,2.9,1.384615385,3,1.416666667,2.8,0,1,5,0,0,0,20,47,0.425531915,23,61,0.37704918,2,2,1,3,6,0.5,3,3,1,4,7,0.571428571,10,33,0.303030303,18,50,0.36,7,11,0.636363636,1,4,0.25,14,40,0.35,13,46,0.282608696,4,5,0.8,7,9,0.777777778,0,1,4,8,0.5,0,0,0,171,244,30,72,"""No Love""",,https://www.bestfightodds.com/events/ufc-84-ill-will-47,http://www.ufcstats.com/event-details/2549d63da9c456cb,http://www.ufcstats.com/fight-details/02d2da0420fbdd39,Gene LeBell29 - 28.
